pair;direction;rsi;signal_time;entry_time_str;exit_time_str;entry_price;exit_price;pnl_percent;hold_time;dynamic_sl;status;exit_reason;filter_info;filtered_out;;;;;
ETHUSDT;Short;52.19744000002838;29.07.2025 23:40;29.07.2025 23:40;0;3785.96;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;44.26778456299381;30.07.2025 10:00;30.07.2025 10:00;0;3794.96;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;38.58050113909738;30.07.2025 11:55;30.07.2025 11:55;0;3758.34;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;54.89432432491811;30.07.2025 15:05;30.07.2025 15:05;0;3793.69;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;36.50060806697246;30.07.2025 19:30;30.07.2025 19:30;0;3725.71;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;64.96881971169702;31.07.2025 0:00;31.07.2025 0:00;0;3803.97;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;69.5904939691533;31.07.2025 1:05;31.07.2025 1:05;0;3837.82;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=45.84;1;;;;;
ETHUSDT;Short;62.2170871705908;31.07.2025 3:15;31.07.2025 3:15;0;3858.75;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;39.058484337976815;31.07.2025 11:55;31.07.2025 11:55;0;3838.48;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;42.74446756514304;31.07.2025 12:35;31.07.2025 12:35;0;3833.17;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;40.522931515657035;31.07.2025 13:35;31.07.2025 13:35;0;3807.87;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;37.28628645979329;31.07.2025 14:45;31.07.2025 14:45;0;3781.26;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;36.08725151775625;31.07.2025 15:00;31.07.2025 15:00;0;3774.02;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;38.93319497073266;31.07.2025 22:50;31.07.2025 22:50;0;3711.05;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;37.81742724967572;01.08.2025 7:15;01.08.2025 7:15;0;3649.27;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;38.17976995463383;01.08.2025 7:40;01.08.2025 7:40;0;3638.7;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;37.78865800159955;01.08.2025 8:15;01.08.2025 8:15;0;3622.05;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;60.62849719216229;01.08.2025 12:55;01.08.2025 12:55;0;3663.04;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;38.280046354098126;01.08.2025 17:45;01.08.2025 17:45;0;3573.17;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;38.46466717078899;01.08.2025 18:05;01.08.2025 18:05;0;3563.22;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;37.24038703909721;01.08.2025 18:20;01.08.2025 18:20;0;3552.19;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;40.683728340954744;01.08.2025 23:05;01.08.2025 23:05;0;3475.88;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;61.12079181982968;02.08.2025 3:15;02.08.2025 3:15;0;3527.48;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;33.19655607669503;02.08.2025 6:45;02.08.2025 6:45;0;3476.25;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;26.47719007802047;02.08.2025 18:55;02.08.2025 18:55;03.08.2025 1:55;3383.44;3413.67;0,893469368;7.0;3281.9368;Profit;Reverse Signal (Short);;0;;;;;
ETHUSDT;Short;64.06597481580678;03.08.2025 3:15;03.08.2025 3:15;0;3441.65;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;65.0869843896129;03.08.2025 3:50;03.08.2025 3:50;0;3448.22;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;64.33292869880387;03.08.2025 11:25;03.08.2025 11:25;0;3498.14;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=2.11, no_rsi_extreme=True;1;;;;;
ETHUSDT;Long;39.274616445199534;03.08.2025 15:15;03.08.2025 15:15;0;3466.12;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;43.71408851548694;03.08.2025 15:35;03.08.2025 15:35;0;3465.94;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;55.49712159970499;03.08.2025 19:40;03.08.2025 19:40;0;3500.55;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;63.524092307889866;04.08.2025 1:15;04.08.2025 1:15;0;3536.27;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;69.5657217355041;04.08.2025 1:35;04.08.2025 1:35;04.08.2025 5:45;3549.06;3528.06;0,591705973;4.166666666666667;3655.5318;Profit;Reverse Signal (Long);;0;;;;;
ETHUSDT;Long;40.566885164025614;04.08.2025 5:50;04.08.2025 5:50;0;3532.09;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;43.4530718220318;04.08.2025 6:25;04.08.2025 6:25;0;3530.5;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;60.889749771553824;04.08.2025 8:20;04.08.2025 8:20;0;3557.13;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;71.1063695596212;04.08.2025 14:35;04.08.2025 14:35;0;3644.78;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=67.29;1;;;;;
ETHUSDT;Short;58.33871284786959;04.08.2025 21:20;04.08.2025 21:20;0;3707.1;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;61.72325851746374;04.08.2025 22:15;04.08.2025 22:15;0;3725.47;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;42.31386841274254;05.08.2025 1:20;05.08.2025 1:20;0;3697.91;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;42.02250940286411;05.08.2025 2:45;05.08.2025 2:45;0;3680.93;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;40.209408810226854;05.08.2025 4:45;05.08.2025 4:45;0;3650.0;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;68.31369569945956;05.08.2025 10:45;05.08.2025 10:45;0;3683.51;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;42.72940155493488;05.08.2025 13:15;05.08.2025 13:15;0;3635.1;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;36.48160055229661;05.08.2025 14:55;05.08.2025 14:55;0;3578.03;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;60.055541690033564;05.08.2025 23:50;05.08.2025 23:50;0;3611.65;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;40.50202382872765;06.08.2025 1:35;06.08.2025 1:35;0;3574.5;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;63.97539289892355;06.08.2025 5:50;06.08.2025 5:50;0;3635.51;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;59.12709488353264;06.08.2025 6:50;06.08.2025 6:50;0;3636.55;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;41.041632416892504;06.08.2025 13:10;06.08.2025 13:10;0;3592.86;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;60.827970519287845;06.08.2025 16:10;06.08.2025 16:10;0;3650.77;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;38.80919808363358;07.08.2025 3:30;07.08.2025 3:30;0;3655.98;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;58.61998554166734;07.08.2025 6:25;07.08.2025 6:25;0;3688.33;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;61.098494573326825;07.08.2025 6:50;07.08.2025 6:50;0;3698.0;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;60.42162122299988;07.08.2025 7:25;07.08.2025 7:25;0;3704.05;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;61.79867346911752;07.08.2025 8:35;07.08.2025 8:35;0;3718.76;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;56.688276198056414;07.08.2025 9:45;07.08.2025 9:45;0;3723.81;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;76.05015429103337;07.08.2025 11:00;07.08.2025 11:00;0;3818.0;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=62.56;1;;;;;
ETHUSDT;Short;68.82011568089546;07.08.2025 11:55;07.08.2025 11:55;0;3826.9;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=62.56;1;;;;;
ETHUSDT;Short;67.80614142870861;07.08.2025 12:20;07.08.2025 12:20;0;3831.56;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=62.56;1;;;;;
ETHUSDT;Short;63.14694387414748;07.08.2025 12:45;07.08.2025 12:45;0;3834.83;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=1.05, no_rsi_extreme=True;1;;;;;
ETHUSDT;Short;62.33052243671266;07.08.2025 20:00;07.08.2025 20:00;0;3856.24;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;64.31380578013196;07.08.2025 20:40;07.08.2025 20:40;0;3865.74;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;61.611195769710534;07.08.2025 21:05;07.08.2025 21:05;0;3868.35;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;40.47796352818232;08.08.2025 9:30;08.08.2025 9:30;0;3891.99;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;62.689402396469944;08.08.2025 14:10;08.08.2025 14:10;0;3967.0;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;71.43320976495278;08.08.2025 18:25;08.08.2025 18:25;0;4047.33;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=62.27;1;;;;;
ETHUSDT;Long;41.423755107205984;08.08.2025 23:20;08.08.2025 23:20;0;4025.48;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;39.254938506121626;09.08.2025 0:10;09.08.2025 0:10;0;4012.6;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;64.6763346820106;09.08.2025 4:50;09.08.2025 4:50;0;4076.2;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;75.44200797294738;09.08.2025 5:35;09.08.2025 5:35;0;4178.1;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=0.83, no_rsi_extreme=True;1;;;;;
ETHUSDT;Short;72.59250205983257;09.08.2025 5:50;09.08.2025 5:50;0;4181.34;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=0.83, no_rsi_extreme=True;1;;;;;
ETHUSDT;Short;59.939615871256215;09.08.2025 18:55;09.08.2025 18:55;0;4242.59;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;60.20933276663804;09.08.2025 19:15;09.08.2025 19:15;0;4246.13;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;59.980590200539446;09.08.2025 19:30;09.08.2025 19:30;0;4248.7;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;62.471914472279686;09.08.2025 19:55;09.08.2025 19:55;0;4258.86;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;62.45324948592185;09.08.2025 20:30;09.08.2025 20:30;0;4268.7;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;65.7042747730286;09.08.2025 20:45;09.08.2025 20:45;0;4277.91;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;64.29817500424078;09.08.2025 21:00;09.08.2025 21:00;0;4283.91;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;54.172331236986;10.08.2025 1:45;10.08.2025 1:45;0;4302.92;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;37.32831595023959;10.08.2025 3:40;10.08.2025 3:40;0;4236.54;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;40.989429770666575;10.08.2025 6:25;10.08.2025 6:25;0;4215.8;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;44.14500993413015;10.08.2025 8:10;10.08.2025 8:10;0;4192.0;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;61.00535881390855;10.08.2025 15:15;10.08.2025 15:15;0;4223.46;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;58.11254869092806;10.08.2025 19:55;10.08.2025 19:55;0;4248.85;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;57.873673987988305;11.08.2025 0:45;11.08.2025 0:45;0;4261.88;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;64.35797302008837;11.08.2025 1:45;11.08.2025 1:45;0;4302.69;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;63.68943251221758;11.08.2025 2:05;11.08.2025 2:05;0;4315.23;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;41.68075222999055;11.08.2025 8:10;11.08.2025 8:10;0;4274.38;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;41.9374415514975;11.08.2025 10:25;11.08.2025 10:25;0;4260.39;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;28.749103596122126;11.08.2025 11:30;11.08.2025 11:30;11.08.2025 14:35;4207.6;4288.72;1,927939918;3.0833333333333335;4081.3720000000003;Profit;Reverse Signal (Short);;0;;;;;
ETHUSDT;Long;28.69009270673844;11.08.2025 12:00;11.08.2025 12:00;11.08.2025 14:35;4189.89;4288.72;2,358773142;2.5833333333333335;4064.1933000000004;Profit;Reverse Signal (Short);;0;;;;;
ETHUSDT;Short;61.41572495116923;11.08.2025 14:20;11.08.2025 14:20;0;4270.92;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;63.32777488345746;11.08.2025 14:35;11.08.2025 14:35;0;4288.72;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;66.46747853975137;11.08.2025 16:20;11.08.2025 16:20;0;4343.24;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;41.247551986673884;11.08.2025 20:35;11.08.2025 20:35;0;4251.06;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;39.19880968262103;11.08.2025 21:55;11.08.2025 21:55;0;4219.7;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;35.662766913328284;11.08.2025 22:10;11.08.2025 22:10;0;4205.0;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;38.26008987968929;11.08.2025 22:25;11.08.2025 22:25;0;4204.18;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;61.666717684112626;12.08.2025 1:30;12.08.2025 1:30;0;4275.16;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;57.06995566427658;12.08.2025 2:55;12.08.2025 2:55;0;4291.92;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;73.5157949565998;12.08.2025 13:30;12.08.2025 13:30;0;4418.17;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=1.12, no_rsi_extreme=True;1;;;;;
ETHUSDT;Short;61.23667393430757;12.08.2025 15:10;12.08.2025 15:10;0;4417.5;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;67.59562001878426;12.08.2025 16:10;12.08.2025 16:10;0;4467.02;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;70.5054498140709;12.08.2025 21:00;12.08.2025 21:00;0;4608.3;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=1.59, no_rsi_extreme=True;1;;;;;
ETHUSDT;Short;64.07676261308033;13.08.2025 4:25;13.08.2025 4:25;0;4660.93;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;66.55386486178547;13.08.2025 4:40;13.08.2025 4:40;0;4671.76;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;66.53472473355396;13.08.2025 10:20;13.08.2025 10:20;0;4692.74;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;56.637275661774694;13.08.2025 17:30;13.08.2025 17:30;0;4714.78;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;60.354212804894885;14.08.2025 3:50;14.08.2025 3:50;0;4767.01;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;59.720878794489025;14.08.2025 4:10;14.08.2025 4:10;0;4771.99;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;58.408557203508536;14.08.2025 4:25;14.08.2025 4:25;0;4774.8;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;41.77738214803909;14.08.2025 11:35;14.08.2025 11:35;0;4705.35;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;41.182000014828674;14.08.2025 13:10;14.08.2025 13:10;0;4583.82;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;44.368816349206966;14.08.2025 16:50;14.08.2025 16:50;0;4564.6;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;39.10870622103232;14.08.2025 17:10;14.08.2025 17:10;0;4534.7;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;39.56081327315662;14.08.2025 22:05;14.08.2025 22:05;0;4476.39;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;55.7347971069387;14.08.2025 23:50;14.08.2025 23:50;0;4549.85;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;64.97315703898207;15.08.2025 2:50;15.08.2025 2:50;0;4627.11;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;59.81398373275715;15.08.2025 3:40;15.08.2025 3:40;0;4634.54;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;36.136434996302576;15.08.2025 14:05;15.08.2025 14:05;0;4565.41;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;31.820509985161124;15.08.2025 14:30;15.08.2025 14:30;0;4544.58;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;32.10549974804026;15.08.2025 15:30;15.08.2025 15:30;16.08.2025 1:05;4460.79;4464.45;0,082048247;9.583333333333334;4326.9663;Profit;Reverse Signal (Short);;0;;;;;
ETHUSDT;Long;37.20287587498255;15.08.2025 15:50;15.08.2025 15:50;16.08.2025 1:05;4445.57;4464.45;0,424692447;Вер.25;4312.202899999999;Profit;Reverse Signal (Short);;0;;;;;
ETHUSDT;Long;33.99380220612221;15.08.2025 16:20;15.08.2025 16:20;16.08.2025 1:05;4401.98;4464.45;1,419134117;Сер.75;4269.9205999999995;Profit;Reverse Signal (Short);;0;;;;;
ETHUSDT;Short;56.235623111394084;15.08.2025 23:05;15.08.2025 23:05;0;4446.5;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;58.465893432859005;16.08.2025 1:00;16.08.2025 1:00;0;4469.3;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;55.80533490242625;16.08.2025 1:15;16.08.2025 1:15;0;4469.41;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;41.459211824470685;16.08.2025 6:40;16.08.2025 6:40;0;4421.06;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;37.722495572137866;16.08.2025 10:40;16.08.2025 10:40;0;4401.8;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;63.917075678301984;17.08.2025 4:10;17.08.2025 4:10;0;4455.92;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;65.8578157992379;17.08.2025 4:35;17.08.2025 4:35;0;4469.14;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;68.34765433433873;17.08.2025 5:00;17.08.2025 5:00;0;4482.32;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;67.88743776966447;17.08.2025 5:15;17.08.2025 5:15;0;4484.48;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;70.2954429693155;17.08.2025 9:30;17.08.2025 9:30;0;4538.98;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=1.79, no_rsi_extreme=True;1;;;;;
ETHUSDT;Long;40.52511632726087;17.08.2025 17:20;17.08.2025 17:20;0;4518.57;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;37.26265804890535;17.08.2025 19:20;17.08.2025 19:20;0;4480.38;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;33.1329020104601;17.08.2025 19:50;17.08.2025 19:50;0;4461.4;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;56.68228751640423;17.08.2025 23:00;17.08.2025 23:00;0;4509.61;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;40.44801350239956;18.08.2025 0:45;18.08.2025 0:45;0;4459.96;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;27.77955885901754;18.08.2025 2:10;18.08.2025 2:10;0;4376.51;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Downtrend: avg_sma_change=-2.20, no_rsi_extreme=True;1;;;;;
ETHUSDT;Long;27.111261492390497;18.08.2025 2:55;18.08.2025 2:55;0;4320.55;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Downtrend: avg_sma_change=-2.45, no_rsi_extreme=True;1;;;;;
ETHUSDT;Long;32.72386720331649;18.08.2025 3:40;18.08.2025 3:40;0;4306.07;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;37.487047501603875;18.08.2025 7:00;18.08.2025 7:00;0;4257.86;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;65.25311967286743;18.08.2025 13:10;18.08.2025 13:10;0;4335.99;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;64.20641486331382;18.08.2025 13:35;18.08.2025 13:35;0;4348.88;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;37.252776731866376;19.08.2025 0:00;19.08.2025 0:00;0;4316.72;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;33.57491471852816;19.08.2025 4:15;19.08.2025 4:15;19.08.2025 9:55;4222.32;4280.93;1,388099433;5.666666666666667;4095.6503999999995;Profit;Reverse Signal (Short);;0;;;;;
ETHUSDT;Short;60.6410612923908;19.08.2025 9:45;19.08.2025 9:45;0;4275.95;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;60.23965322694085;19.08.2025 10:30;19.08.2025 10:30;0;4286.37;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;60.944595596281204;19.08.2025 11:35;19.08.2025 11:35;0;4299.77;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;57.8087668614422;19.08.2025 12:00;19.08.2025 12:00;0;4301.65;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;39.42556922239912;19.08.2025 15:20;19.08.2025 15:20;0;4209.56;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;41.37238576898275;19.08.2025 16:20;19.08.2025 16:20;0;4194.78;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;39.8744927799384;19.08.2025 17:10;19.08.2025 17:10;0;4158.5;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Long;41.32767855897039;20.08.2025 0:00;20.08.2025 0:00;0;4095.58;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;57.63223966534811;20.08.2025 3:35;20.08.2025 3:35;0;4145.51;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;60.00914562601252;20.08.2025 4:35;20.08.2025 4:35;0;4163.0;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;58.94865802017292;20.08.2025 5:05;20.08.2025 5:05;0;4165.36;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
ETHUSDT;Short;59.5974817715867;20.08.2025 6:10;20.08.2025 6:10;0;4175.76;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1;;;;;
